Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
7.7366,1.8691,1.3063,0.3013,0.1052,0.2415,11.2408,0.9573,12.1672,0.899,0.0622,4.569,Low
7.0067,1.7614,2.5867,0.9042,0.2522,0.1836,16.5156,1.1641,11.3012,2.6967,0.0866,4.5182,High
4.5029,1.1145,1.939,0.2431,0.4374,0.4598,18.5677,0.9262,10.9636,2.7274,0.0407,4.6871,High
7.292,1.4707,1.1469,0.1322,0.4629,0.1372,17.8467,0.5487,6.8335,0.9072,0.0278,5.7169,Medium
7.339,1.6972,3.3924,0.9758,0.3635,0.3985,13.2734,0.5316,13.5835,2.2199,0.0965,4.501,Medium
5.7205,1.5719,2.0016,0.7862,0.4375,0.3445,14.8694,0.9953,9.2531,2.0428,0.0515,5.0332,Medium
5.0596,1.9996,1.0521,0.4808,0.2835,0.2259,17.0556,0.7613,11.6149,1.3601,0.015,6.1873,Medium
6.6853,1.2356,1.4152,0.2009,0.0718,0.1845,17.6761,0.9304,12.1885,2.9345,0.0427,7.2766,High
4.8912,1.4293,1.9862,0.8431,0.3325,0.4547,15.5133,0.7203,5.318,1.028,0.0258,4.7734,Medium
4.7672,1.4142,3.063,0.1456,0.2015,0.2552,14.5263,0.8911,9.9369,0.9067,0.0417,5.6071,Low
5.6853,1.0278,3.3968,0.2281,0.0838,0.4349,10.3387,0.9816,14.3008,1.5155,0.0069,5.1549,Low
5.7897,1.5686,1.5947,0.6497,0.1594,0.1598,18.0157,0.9827,7.8301,2.3328,0.0188,6.7035,High
6.2789,1.7585,3.2204,0.4948,0.2089,0.1446,12.7073,0.7952,6.322,0.7829,0.0446,5.6172,Low
5.0279,1.3072,2.4951,0.2547,0.097,0.3716,17.791,0.8507,8.6384,1.5802,0.0389,7.38,High
7.88,1.7459,1.9877,0.8804,0.2501,0.3881,15.9781,0.8236,7.6251,0.5479,0.0032,6.0312,High
5.6861,1.469,3.3691,0.3962,0.4722,0.4494,17.6504,0.9812,9.9595,0.7962,0.0487,4.572,High
5.5325,1.5555,1.6363,0.2516,0.4122,0.1755,14.4269,1.1682,11.1271,1.7444,0.0361,6.0612,Low
7.2662,1.3777,3.4491,0.1785,0.4717,0.3601,13.0792,0.6864,14.5546,1.3476,0.0527,7.3647,High
6.576,1.4376,1.6491,0.5653,0.3107,0.3524,16.0507,0.9322,9.7574,1.9048,0.0289,4.9752,Medium
5.4906,1.2871,2.6972,0.2415,0.2754,0.2275,13.8059,0.8231,7.0334,1.724,0.0735,5.2042,Low
4.4817,1.8975,1.1987,0.4141,0.3248,0.3238,10.964,1.0593,14.7316,0.9531,0.0896,6.1705,Low
4.6178,1.1137,2.2135,0.9479,0.1099,0.3008,17.598,0.5553,9.0698,1.8401,0.011,6.4686,High
6.5857,1.5454,1.1281,0.771,0.2774,0.3591,15.0264,0.8443,6.7179,1.1968,0.0159,5.087,Low
7.6742,1.2528,2.4805,0.7242,0.4671,0.1841,17.8817,0.6251,10.5944,1.0012,0.0298,6.0953,High
5.0814,1.1716,1.2473,0.2406,0.2985,0.4751,16.8143,0.8155,14.6919,1.1004,0.0827,4.9858,Medium
7.2807,1.4667,2.403,0.9317,0.3905,0.1201,11.7647,0.5268,5.6906,1.3472,0.0728,5.2331,Low
6.5143,1.897,2.5018,0.8438,0.1292,0.2049,14.4407,1.0962,9.2656,2.0687,0.0396,6.9172,High
7.7997,1.7189,1.9359,0.8381,0.0617,0.1411,16.6138,0.7039,14.5139,1.5902,0.043,6.5343,High
5.7298,1.1942,1.5208,0.2906,0.0538,0.1015,18.0141,0.8225,5.2961,2.5756,0.046,5.6589,Medium
4.5626,1.4521,1.8835,0.1255,0.2846,0.2595,16.1167,0.8826,9.5347,0.7528,0.0443,7.4133,Medium
4.2285,1.7309,3.3533,0.8957,0.268,0.2185,11.4243,0.7268,13.1322,2.3102,0.0939,5.0749,Low
7.1544,1.7081,1.6356,0.8759,0.4521,0.1777,11.3046,1.183,13.6833,2.7331,0.0887,6.1251,Low
6.7136,1.7399,1.459,0.778,0.4784,0.1688,14.7742,1.1052,8.0447,0.6651,0.0974,6.6577,Medium
5.853,1.324,2.5219,0.8887,0.4477,0.1434,14.2836,0.8254,14.7762,2.195,0.0408,4.5782,Medium
7.8089,1.8579,2.1968,0.4043,0.154,0.3746,14.1758,0.5997,5.492,1.9555,0.0874,5.4923,Low
6.658,1.0835,3.1452,0.5089,0.3272,0.2107,19.7208,0.816,6.8595,0.8976,0.0278,6.8181,High
5.8386,1.5341,1.6092,0.7602,0.4233,0.4629,15.1704,0.7903,13.3094,2.3817,0.0868,6.4672,Medium
6.5212,1.8527,2.0127,0.7618,0.3505,0.4087,16.6019,0.5561,7.9272,2.8499,0.0224,5.9168,Medium
7.8878,1.6513,1.4933,0.5032,0.2735,0.4032,16.6778,0.8604,11.8037,0.5602,0.0777,5.1349,Medium
7.7547,1.9933,2.7486,0.4835,0.452,0.4581,11.4437,1.0428,14.1931,2.7463,0.0707,6.1121,Low
7.0804,1.4624,2.7853,0.7624,0.1123,0.4865,18.2104,0.6432,6.8617,0.8142,0.0139,6.7445,High
4.8778,1.4258,1.3076,0.4303,0.2558,0.3039,11.2246,0.7826,11.2515,1.7504,0.0842,7.3533,Low
5.8103,1.0368,1.6511,0.2919,0.4404,0.3396,17.6369,1.1698,11.4404,2.9566,0.0312,5.0589,Medium
7.8321,1.4485,1.8654,0.9455,0.2197,0.2463,15.5638,1.0947,8.3012,2.5738,0.0163,5.0178,Medium
6.9529,1.7909,2.2691,0.4273,0.1683,0.2687,13.0202,0.8844,5.1209,1.6842,0.074,5.3383,Low
4.9563,1.7581,2.9001,0.3814,0.2349,0.1839,19.7657,0.952,14.3455,1.2585,0.0782,6.7976,High
7.9148,1.1893,2.5212,0.5247,0.4253,0.1238,14.3761,0.71,7.4415,2.3507,0.0204,5.5894,Medium
7.1323,1.5023,2.9792,0.123,0.3562,0.1943,12.7053,0.564,6.924,2.9801,0.0416,7.2833,Medium
4.9824,1.0186,2.2243,0.5035,0.0771,0.1536,15.0993,0.6644,13.776,0.9333,0.0021,5.8427,Medium
4.6056,1.9929,1.5111,0.3464,0.2879,0.1107,18.2629,0.8164,8.5107,1.6001,0.097,5.9776,Medium
4.3443,1.5531,1.3025,0.1154,0.4004,0.2614,15.2501,0.964,9.0103,0.6279,0.0253,5.0831,Low
4.2232,1.1354,1.911,0.3909,0.3126,0.2398,14.5222,0.7937,8.953,1.7352,0.0844,6.1291,Low
7.2888,1.4273,1.8721,0.6346,0.2732,0.4527,10.7562,0.8828,12.4303,1.3773,0.06,5.1127,Low
6.9542,1.0638,1.9681,0.3545,0.1871,0.4932,16.4278,1.0024,14.7662,1.4431,0.0802,5.8036,Medium
4.6939,1.5285,1.3936,0.605,0.2793,0.3941,19.5839,0.8519,8.4141,0.6379,0.0131,5.4617,Medium
5.0851,1.2737,2.3604,0.9351,0.1539,0.4974,10.9146,1.1582,5.1785,0.9055,0.0977,5.2984,Low
7.5782,1.5077,2.7055,0.9787,0.4025,0.1691,17.8836,1.0239,7.3262,1.3134,0.0711,5.2152,High
7.4921,1.2369,2.0093,0.1654,0.1086,0.1947,18.8374,0.5841,8.5097,0.5745,0.0263,6.8943,High
7.2854,1.2739,1.8563,0.382,0.3858,0.2285,13.8295,0.8891,10.111,1.1892,0.061,5.5634,Low
7.8363,1.2382,2.3621,0.468,0.2938,0.2076,14.9775,0.9374,5.8122,2.3575,0.0707,7.1414,High
5.9448,1.9049,1.6436,0.2491,0.1137,0.162,18.6953,0.9339,9.2073,2.6669,0.0299,7.2836,High
6.6656,1.8292,2.3032,0.5547,0.4935,0.4979,16.0874,0.7597,8.7244,2.1797,0.0225,7.4407,High
6.2443,1.3533,2.7992,0.5468,0.0543,0.4363,10.6635,1.1926,8.4974,1.8121,0.1,5.3077,Low
6.9538,1.7495,1.4168,0.3224,0.3136,0.1126,16.6793,0.6014,9.134,1.3005,0.0107,6.2364,High
6.9085,1.0961,1.7067,0.4174,0.4345,0.4077,18.6525,1.1957,10.6753,0.8628,0.0498,7.0541,High
4.4085,1.6742,3.2397,0.4943,0.3612,0.4918,12.4071,1.0744,7.9524,1.5659,0.0282,5.8381,Low
4.7637,1.0166,1.8059,0.2348,0.2969,0.4596,16.8823,0.5951,6.161,2.7787,0.0488,7.2711,High
7.0797,1.3854,1.552,0.1315,0.1959,0.3446,18.5307,0.719,10.0749,0.8919,0.0451,5.352,High
4.1595,1.1282,3.2126,0.913,0.306,0.3388,14.0969,0.9178,13.7573,0.8865,0.0501,7.1284,Medium
4.6918,1.516,2.5638,0.5021,0.4223,0.2499,11.5504,0.8248,14.6354,2.7005,0.0312,5.2282,Low
5.5031,1.9825,2.6636,0.9609,0.1407,0.4456,13.2136,1.1927,6.5769,1.7909,0.0793,5.798,Low
4.8058,1.2209,2.0693,0.5864,0.4212,0.3909,12.1189,0.8044,5.3175,1.9253,0.0704,6.7274,Low
7.6175,1.1017,1.9956,0.9121,0.1496,0.4668,19.7424,1.1502,10.0328,2.0416,0.0922,6.5477,High
6.3348,1.1835,2.5086,0.1509,0.3242,0.3217,16.5526,1.1269,13.5036,2.9517,0.0977,6.817,High
7.6889,1.1965,1.8022,0.4338,0.454,0.4108,15.9079,0.7204,7.0221,1.3269,0.093,7.2307,High
5.6533,1.2994,1.639,0.8462,0.2646,0.12,19.7598,0.6027,9.3355,2.0795,0.0565,5.8058,High
6.846,1.7118,1.6364,0.4706,0.1245,0.4333,12.6426,0.9605,13.9393,1.3153,0.0705,6.4088,Medium
6.5947,1.8093,2.0827,0.8465,0.1002,0.2925,14.8262,0.9793,6.1642,0.7581,0.0901,5.4113,Low
6.3972,1.8075,1.2734,0.4576,0.2016,0.3278,18.6112,0.5549,5.7258,2.6258,0.0213,6.5063,High
6.0636,1.5011,2.103,0.2871,0.4251,0.301,11.3466,1.14,13.4482,1.557,0.0782,4.9986,Low
6.0397,1.9125,2.8492,0.7846,0.4343,0.2534,12.0958,0.555,12.4882,1.1608,0.0446,5.2161,Low
7.0744,1.453,3.05,0.7695,0.2705,0.3057,16.4113,0.7332,10.5606,2.7499,0.0312,6.5683,High
7.2277,1.5419,2.2313,0.8046,0.2372,0.1315,16.306,0.8506,10.9944,1.7769,0.0306,5.5358,Medium
4.9609,1.8956,1.9579,0.3546,0.4693,0.179,17.4551,0.957,14.2049,2.5802,0.0706,5.4438,Medium
4.119,1.7647,3.2375,0.4604,0.0609,0.3391,12.333,0.8807,8.1793,2.056,0.0261,4.9453,Low
4.085,1.9513,1.5116,0.8096,0.1877,0.2852,14.144,1.0679,8.0383,0.9186,0.0003,4.6777,Low
7.6664,1.9503,1.0111,0.3854,0.4269,0.3146,18.0751,1.0974,9.4263,1.3975,0.0456,6.4584,High
4.4556,1.4361,2.9779,0.2283,0.4712,0.4555,14.1491,0.5042,12.8975,2.7023,0.0175,7.2486,Medium
5.7362,1.952,2.0452,0.676,0.0552,0.1998,16.885,1.1233,13.9678,1.1253,0.06,4.6538,High
7.884,1.7787,2.8379,0.2225,0.2086,0.3378,12.9585,0.9578,7.6267,1.2945,0.0034,5.1947,Low
4.5674,1.6917,1.8399,0.3346,0.4805,0.4108,17.8707,0.9367,13.3918,2.398,0.0599,7.3834,High
4.3548,1.1854,1.1244,0.6536,0.1058,0.2939,17.0764,0.8688,9.7002,0.7436,0.0516,4.7158,Medium
6.2221,1.4426,3.4608,0.1537,0.3323,0.1822,15.2734,1.0459,7.4673,1.4834,0.0951,6.7845,High
7.0718,1.853,2.9473,0.668,0.2813,0.3835,13.9084,1.089,11.772,2.2446,0.0536,7.1557,High
6.011,1.5866,1.8922,0.7567,0.0756,0.2906,19.6596,0.9937,14.9862,1.4822,0.0393,4.6787,High
6.6664,1.4434,1.1325,0.4982,0.3915,0.1267,19.1581,0.8336,10.1204,1.2487,0.0647,4.5644,High
5.0591,1.5853,1.452,0.8659,0.3787,0.1889,16.2378,0.8566,7.5883,2.7329,0.0148,5.9024,Medium
6.4525,1.5053,1.8189,0.5545,0.055,0.4496,16.5629,1.0053,9.7993,2.9206,0.0711,7.4615,High
7.2009,1.3786,2.5332,0.8939,0.2944,0.2033,17.9069,0.8051,10.6384,2.7553,0.049,5.5041,High
5.9173,1.9235,2.5724,0.3989,0.3375,0.2276,10.9087,0.8397,13.602,2.773,0.0544,6.5986,Low
5.208,1.5106,2.4911,0.8252,0.0628,0.4489,13.8126,0.8657,9.652,2.4724,0.0663,6.7376,Medium
7.176,1.5435,1.7654,0.8879,0.4153,0.4113,17.7382,0.634,13.7565,0.9922,0.0864,7.1748,High
7.6828,1.1613,1.7599,0.8744,0.1394,0.1014,18.7083,0.7286,9.145,1.6159,0.0849,5.5137,High
6.0552,1.0499,1.2481,0.3261,0.2182,0.2958,13.2453,1.1585,14.509,0.6402,0.0986,5.0188,Low
6.6903,1.4698,2.424,0.2919,0.2888,0.3985,15.3368,0.8365,9.6239,2.4041,0.0754,6.7503,High
7.6567,1.7492,3.2437,0.3596,0.313,0.4215,14.1577,0.738,9.0509,2.0925,0.037,5.1602,Medium
7.6817,1.499,2.7545,0.4705,0.2071,0.456,14.2378,1.0298,12.8199,2.9418,0.0504,5.0098,Medium
4.321,1.5246,2.026,0.9842,0.1005,0.2592,19.6948,1.1059,13.1708,1.1448,0.0171,6.506,High
7.2487,1.4208,3.0874,0.9211,0.4414,0.4665,12.0447,1.0378,9.4684,2.5138,0.039,6.3011,Medium
6.9381,1.7582,1.8526,0.7321,0.245,0.3879,16.9734,0.7112,5.2812,2.4477,0.0294,6.2256,Medium
5.0902,1.875,2.9166,0.426,0.3804,0.1417,17.8934,0.8727,7.923,2.1395,0.0642,5.1285,Medium
7.5214,1.6794,1.5874,0.5502,0.1479,0.1552,17.7948,0.7989,5.5589,2.5449,0.0937,5.529,Medium
6.9006,1.888,1.7154,0.2781,0.2807,0.1866,18.7077,0.6711,8.1397,2.7211,0.0206,7.1544,High
5.9437,1.0361,1.653,0.3526,0.1933,0.1369,10.0064,0.8638,12.3679,1.0753,0.0694,6.6934,Low
5.3713,1.4887,2.0647,0.2031,0.4662,0.3031,10.4312,0.7937,9.2059,0.7166,0.0196,4.7333,Low
7.7438,1.1761,2.9801,0.1539,0.4475,0.3697,13.7026,0.6334,13.1654,2.0082,0.0361,5.8316,Medium
7.5116,1.6777,1.5595,0.5089,0.1707,0.2895,18.3747,0.5354,7.4569,0.5784,0.0992,4.9781,High
6.4672,1.0134,2.2615,0.4536,0.1995,0.1302,17.2747,0.7535,14.3999,2.8755,0.0574,5.555,Medium
6.9533,1.099,2.8003,0.8069,0.3719,0.3709,13.9034,0.8386,7.1185,2.2306,0.021,6.174,Medium
6.7382,1.4561,1.4797,0.9187,0.3831,0.3239,14.4846,0.8496,13.2354,0.5313,0.0866,4.6403,Medium
5.3167,1.3403,1.2369,0.1097,0.3736,0.4531,13.1096,0.9572,14.9515,0.9106,0.0277,6.9542,Medium
7.8799,1.9876,2.6059,0.8983,0.1402,0.1985,19.5289,0.5947,6.9111,1.5514,0.059,6.3115,High
4.3989,1.9511,1.9675,0.9647,0.3741,0.1885,16.0747,0.5637,6.9564,0.766,0.0065,6.3561,Medium
6.0685,1.6935,3.0269,0.6296,0.0835,0.2902,18.4441,0.7274,10.0259,1.0135,0.0824,5.1057,High
7.9614,1.0258,2.5089,0.6936,0.3597,0.1482,19.3853,0.6269,11.2276,1.0567,0.0308,6.1394,High
7.2634,1.2119,1.5331,0.8119,0.3017,0.3224,15.7368,0.5881,8.4956,1.9327,0.0248,6.0121,Medium
5.3035,1.2138,1.7556,0.1999,0.3632,0.1909,11.1729,1.0536,5.2155,1.7733,0.0405,5.2329,Low
7.8488,1.9015,1.676,0.8232,0.4981,0.2011,14.3678,0.8642,7.9494,0.5382,0.0221,5.3459,Low
6.2533,1.9618,3.2309,0.5554,0.3243,0.2653,11.3246,1.1075,10.4954,1.5635,0.0069,6.4962,Medium
5.1218,1.1584,1.128,0.7985,0.1091,0.243,19.7746,0.7865,6.4151,2.2245,0.081,5.3375,Medium
5.2189,1.3658,2.9819,0.1391,0.3175,0.1123,10.0259,0.7486,6.8727,0.7204,0.0765,6.5768,Low
4.6615,1.7514,2.7012,0.7518,0.1861,0.4255,18.93,1.1689,11.3855,1.3705,0.0388,6.1969,High
6.5709,1.0969,2.1141,0.6833,0.1394,0.261,14.8174,1.084,8.8058,1.3734,0.0726,5.5215,Low
4.0928,1.8253,3.1024,0.7718,0.176,0.356,13.1625,0.8155,8.8244,2.7842,0.0235,6.2329,Low
4.2034,1.7089,3.0367,0.8099,0.3051,0.4683,11.3453,0.6717,8.0696,0.5217,0.0371,4.982,Low
5.1386,1.1997,1.1678,0.4042,0.0868,0.3162,10.1963,1.1581,14.6648,1.2617,0.0261,4.8133,Low
6.3367,1.6198,1.5286,0.1206,0.1591,0.4202,10.3373,1.035,10.6709,2.0224,0.0136,6.2212,Low
7.4313,1.4674,1.4268,0.3907,0.315,0.3985,12.5495,0.8139,8.5741,1.6803,0.0331,4.9745,Low
5.7666,1.3428,2.3657,0.5619,0.1344,0.4008,11.6117,0.8213,12.5631,2.2432,0.0433,6.8668,Medium
7.6513,1.6104,2.3661,0.3248,0.2045,0.4409,15.5922,0.8604,5.9958,0.5401,0.0964,5.631,Medium
5.8629,1.736,2.4829,0.9422,0.2193,0.3621,15.4697,0.9771,5.481,1.8715,0.0641,7.165,Medium
7.9332,1.2964,1.6008,0.6743,0.2202,0.3506,13.05,0.9326,7.7575,0.6275,0.0913,7.1497,Medium
4.5949,1.1407,3.3886,0.7546,0.0618,0.3555,10.4732,1.0211,5.5494,1.42,0.0378,6.2755,Low
4.7484,1.4904,1.96,0.6345,0.251,0.1952,17.2438,0.5747,10.3214,1.2754,0.0967,5.4107,Medium
5.0265,1.8905,1.2827,0.1163,0.1148,0.1655,15.3805,0.9375,9.4862,1.0105,0.0133,5.9765,Medium
7.8261,1.5036,2.2331,0.4229,0.1981,0.1494,13.273,0.9264,5.8442,0.9649,0.086,4.7739,Low
7.8553,1.802,2.0501,0.7668,0.2541,0.132,15.1669,1.1061,13.5545,1.9375,0.0381,4.5304,High
6.3061,1.0294,3.1211,0.6669,0.134,0.2009,15.5355,0.8926,13.0519,1.3965,0.055,6.2477,Medium
7.5949,1.0617,2.4365,0.4145,0.2995,0.3188,10.0999,0.954,7.1592,1.8979,0.0896,5.0769,Low
4.2224,1.2334,3.1098,0.3444,0.2579,0.1466,17.3127,0.7991,6.8753,2.9186,0.0839,5.6183,Medium
6.8118,1.6393,1.582,0.4406,0.2623,0.4405,11.0446,0.7812,5.9389,2.1885,0.0409,5.3769,Low
6.9721,1.313,1.7384,0.9057,0.13,0.3141,17.1351,0.7775,5.3991,1.0694,0.0902,6.0694,Medium
5.2301,1.4505,1.3713,0.8843,0.2988,0.1408,15.9757,0.8276,8.0739,0.5468,0.0217,5.118,Medium
7.4533,1.8401,3.2012,0.8909,0.3504,0.439,17.3034,0.7101,12.5513,2.039,0.0028,6.8591,High
7.6373,1.6061,2.4774,0.1468,0.3868,0.2914,17.2118,1.0665,10.238,1.1592,0.0142,4.9816,High
6.5849,1.8751,2.0332,0.2203,0.3248,0.1956,15.4505,0.9685,10.1029,1.2715,0.0858,4.9078,Medium
7.3209,1.577,1.7117,0.4892,0.2863,0.3369,18.2106,0.7761,11.7651,2.587,0.0844,5.2628,High
4.9933,1.9782,1.8621,0.2303,0.0668,0.2238,18.2107,0.6722,10.9872,2.9728,0.0344,6.348,High
5.6719,1.1302,2.7346,0.6699,0.412,0.1968,13.7833,0.9613,9.0647,1.4602,0.0347,5.99,Low
7.7989,1.702,2.6359,0.6461,0.3832,0.4103,17.9119,1.1831,9.1121,1.1066,0.0395,6.8004,High
5.3457,1.6289,1.5487,0.5636,0.4838,0.4659,13.8811,0.6841,14.9107,1.0428,0.082,7.367,Medium
7.5542,1.4505,2.605,0.2463,0.0737,0.1641,12.5185,1.0257,6.7351,0.8267,0.0928,6.5665,Medium
5.7559,1.1796,1.4285,0.4853,0.1621,0.1297,19.2207,1.1059,5.5262,1.0132,0.0707,4.7029,High
5.5006,1.0725,2.0573,0.1701,0.3562,0.2374,12.963,0.9539,11.8812,2.0969,0.0789,6.4149,Low
5.4645,1.0637,2.9161,0.6137,0.469,0.2728,14.015,1.1821,6.4116,1.131,0.0489,6.0707,Low
5.3368,1.351,1.1291,0.2072,0.137,0.4352,10.6341,0.7091,5.1018,2.2391,0.0621,6.435,Low
4.8059,1.4085,3.2702,0.4742,0.0905,0.1786,15.4447,0.6244,5.6396,2.2871,0.0785,7.0519,Medium
7.0278,1.8224,1.6739,0.4494,0.3434,0.3705,19.9209,0.6453,10.802,0.7946,0.0126,5.7865,High
5.8594,1.1677,1.2728,0.7141,0.2195,0.327,17.4605,1.0506,10.0967,1.2863,0.0776,5.7461,Medium
4.4914,1.51,1.8406,0.4079,0.2649,0.4989,14.0838,0.6277,11.1361,1.0908,0.0106,4.6506,Medium
6.4428,1.8109,1.2581,0.4613,0.1639,0.1027,18.2992,0.594,8.2338,2.6672,0.0722,6.2032,High
7.7452,1.0641,3.0619,0.3632,0.2498,0.1088,13.0105,0.8519,5.5618,1.7278,0.0928,4.8162,Low
5.9104,1.9779,3.0421,0.8182,0.3127,0.2845,18.9462,1.0632,10.1679,1.1763,0.0148,6.1582,High
7.3124,1.0069,2.9001,0.6428,0.3837,0.3881,11.4281,1.0722,5.2216,1.6396,0.0256,6.2577,Low
4.9423,1.5242,3.4024,0.5906,0.4367,0.1799,18.9309,1.0003,14.4988,2.6837,0.0851,4.7194,High
6.102,1.3314,3.4501,0.3878,0.3849,0.3128,16.0852,0.7755,14.6483,1.9293,0.0938,4.5228,High
4.6889,1.4768,3.1647,0.7715,0.2766,0.1502,10.2336,0.5471,12.5022,2.261,0.0747,5.4217,Low
7.6511,1.2053,2.1406,0.4902,0.2701,0.4907,15.1875,1.0811,11.6394,0.768,0.0696,6.4412,High
4.5764,1.6429,2.3002,0.1254,0.2297,0.414,15.5543,0.6975,14.2865,1.0945,0.0253,5.564,Medium
6.091,1.4276,1.0636,0.1972,0.0642,0.3546,13.1436,0.856,14.0757,1.1233,0.0411,6.7667,Medium
4.6968,1.3482,1.8705,0.8421,0.2734,0.2501,18.0517,1.1237,8.2379,2.9632,0.0536,4.6858,High
6.8459,1.0929,1.8994,0.7419,0.4268,0.3552,18.3802,0.9581,14.3215,0.5341,0.035,4.6937,High
7.4675,1.4768,3.2516,0.7329,0.0748,0.1269,18.0011,0.7498,6.8925,2.6634,0.0984,6.9263,High
6.7668,1.9902,1.8162,0.8218,0.4402,0.1193,19.1623,0.8264,14.6425,1.8464,0.0236,7.4241,High
4.1898,1.2411,3.0804,0.8758,0.2179,0.25,17.569,0.7066,6.171,1.1439,0.0388,4.6567,Medium
7.9984,1.0337,1.9879,0.1947,0.0937,0.4175,14.2593,1.0608,7.7279,1.1412,0.0252,6.3485,Medium
7.8643,1.5626,3.4428,0.873,0.4934,0.4739,18.7926,1.007,12.3467,2.8568,0.0978,7.3321,High
5.6711,1.1595,2.2652,0.1767,0.071,0.308,12.479,0.5668,9.2392,2.7879,0.0725,6.9469,Medium
6.8486,1.5305,2.5024,0.759,0.1748,0.2606,16.0681,0.5677,13.3306,1.3587,0.0659,7.4867,High
7.1622,1.5847,1.8796,0.3127,0.4141,0.1428,19.7447,1.0454,11.9038,2.9716,0.0689,4.8119,High
6.0236,1.6115,1.0453,0.885,0.4695,0.3261,16.9666,1.1458,12.0724,0.8814,0.0577,6.3202,Medium
4.2221,1.8886,2.9766,0.349,0.1896,0.3341,15.9648,1.1094,5.2957,2.8098,0.0869,6.0213,Low
6.1353,1.9453,2.036,0.5639,0.2531,0.283,12.1436,0.7958,9.9691,2.3622,0.014,6.2149,Low
4.3035,1.202,2.6443,0.4992,0.1809,0.2675,14.452,1.1374,6.0346,1.1994,0.0538,6.5949,Medium
7.6355,1.4576,3.4694,0.6336,0.1223,0.1761,17.1612,0.5353,9.8035,0.8706,0.0434,6.7498,High
4.2141,1.14,1.2803,0.8944,0.4057,0.2139,12.6559,0.7839,10.2129,1.3269,0.0906,4.6449,Low
5.0715,1.6041,3.1784,0.9991,0.3235,0.2619,12.2521,0.68,9.7946,1.4182,0.0914,5.6049,Low
5.8229,1.6961,1.5364,0.1396,0.2476,0.4579,14.5074,0.9004,7.0837,1.6602,0.0481,5.2055,Low
4.121,1.7463,2.387,0.7849,0.4774,0.2811,10.8845,0.9386,5.9974,2.0533,0.0528,6.6367,Low
7.2585,1.7508,3.1285,0.7319,0.3698,0.3064,12.1935,0.806,5.3815,2.5476,0.0995,6.3076,Low
6.7287,1.1311,3.48,0.1463,0.0819,0.1303,18.7061,1.0101,14.7306,0.6665,0.0692,6.0999,High
5.614,1.8438,1.2709,0.9715,0.3338,0.2686,18.6711,0.9003,11.9706,0.7518,0.0829,7.2434,High
7.8122,1.2819,1.9551,0.1825,0.1006,0.3907,19.4434,0.9276,12.1586,2.405,0.0263,4.6357,High
5.2244,1.7553,1.0148,0.7092,0.3867,0.208,19.9812,0.8488,8.6939,0.9625,0.0156,5.12,High
4.3038,1.1852,3.1255,0.2949,0.2097,0.3292,15.1142,0.9661,6.9432,1.8102,0.0768,5.6626,Low
4.9761,1.3615,2.053,0.9238,0.154,0.4108,13.6635,0.5007,12.201,1.3701,0.0335,7.3991,Medium
6.5936,1.9564,1.7615,0.8615,0.3734,0.4277,17.1077,0.8363,11.8658,2.8303,0.0418,7.3553,High
4.5921,1.7924,1.1622,0.3028,0.1647,0.359,14.0163,0.6393,9.4954,2.2137,0.0787,4.8717,Low
7.6073,1.0633,3.0238,0.2678,0.2505,0.4376,11.7153,0.9588,13.2946,2.067,0.0028,6.4655,Medium
6.6316,1.275,2.1144,0.5422,0.4286,0.4276,10.0235,0.7898,11.561,2.631,0.0049,6.3848,Low
7.2382,1.7153,1.028,0.3565,0.2125,0.3764,17.5555,0.9395,12.8909,1.5683,0.0542,4.6928,High
4.6979,1.0318,1.6043,0.2658,0.3487,0.176,11.2834,1.0994,8.0471,2.6357,0.0802,6.9618,Low
7.4254,1.3018,2.2049,0.5641,0.4881,0.4856,12.5664,0.7798,5.5071,2.1078,0.0284,6.2564,Low
5.5392,1.8195,3.0543,0.4024,0.2529,0.4907,18.2748,0.651,7.8023,0.7088,0.0678,5.4507,Medium
5.326,1.3144,1.191,0.9313,0.3507,0.397,17.0078,0.6115,6.2919,2.8639,0.0016,7.1528,High
6.5486,1.6423,2.6664,0.2538,0.2094,0.3587,10.3343,0.843,13.3666,1.8628,0.0866,6.7394,Low
5.4438,1.4189,2.9029,0.8145,0.0879,0.3817,14.8258,0.5937,7.6472,0.6126,0.0361,5.2663,Low
5.3812,1.9504,3.2462,0.215,0.069,0.4672,12.1481,1.0188,11.6226,2.3123,0.0618,5.3591,Low
7.6338,1.1177,1.017,0.9416,0.2886,0.3235,19.2846,0.9902,13.2682,2.4263,0.0612,6.5652,High
4.6814,1.3114,3.2385,0.2662,0.4028,0.1438,18.1317,0.5486,7.2264,1.0769,0.0824,6.2619,High
6.8757,1.5383,2.8092,0.6832,0.4575,0.1562,11.6917,0.7391,9.9139,2.8143,0.0907,7.1157,Medium
5.3277,1.6276,3.4722,0.8667,0.4007,0.2758,14.5127,0.8399,11.9044,0.8609,0.0862,4.5543,Medium
7.3086,1.65,2.1868,0.3572,0.0974,0.263,14.7096,1.1606,11.2008,0.6251,0.0024,7.0256,High
5.9823,1.9445,1.0581,0.8149,0.1634,0.1741,12.3223,0.5419,14.9198,2.6747,0.0522,6.6454,Medium
