Sample_ID,Moisture (%),Ash (%),Volatile_Oil (%),Acid_Insoluble_Ash (%),Chromium (mg/kg),Coumarin (mg/kg),Quality_Label
L010,13.712207719176288,7.012266564006914,0.7768246315833385,0.5786058886164345,0.0024749724999060035,0.016310305958477777,Low
H005,10.223261433092624,5.825216084880007,1.279819283341294,0.2605143095791705,0.001297358387301912,0.004650398631852471,High
H019,10.65,5.98,1.21,0.27,0.001,0.0047,High
L017,13.876780572331741,7.362134067632282,0.8276509965205147,0.6210974536630283,0.0036919488275401107,0.010241521389625353,Low
L006,13.86070183441272,7.323413864482947,0.6107547426017065,0.7895749508030889,0.003508242923524913,0.016310082319944214,Low
L006,13.86574839065538,7.323544717072887,0.6128758541992668,0.7875498328602636,0.0034927282006820253,0.01617334832078042,Low
M004,11.179062448994843,6.30658654398242,1.1093725293445387,0.4800409018815558,0.002792372128590161,0.007592570678372509,Medium
M014,11.519598846231116,6.4856837714916,1.0501454627782056,0.4291546953376758,0.0018007386070751454,0.008493039702795527,Medium
H015,10.272967247418814,6.18322381911181,1.3792970832271705,0.33962716656853525,0.0018046403863311116,0.003894137585602053,High
H001,10.548302805425395,5.931649599971422,1.2365417484379917,0.27956241116064845,0.0018899189730793254,0.0021072059513142206,High
L016,13.114647530587591,7.155755881857239,0.7600034253493819,0.7099306025207361,0.002104816823770211,0.01650925935623753,Low
H012,11.438269900782048,5.619973644121256,1.4274278056767409,0.23802925609680445,0.001693760530432907,0.002506637253917469,High
L009,13.936958489981192,7.0494884122076575,0.6894839797609851,0.7412449998497199,0.0027993184373583677,0.013764893627534656,Low
M013,11.185208683960235,6.144166813878507,1.0996842745342594,0.47927343271993184,0.002500157137146374,0.00896474477293967,Medium
H005,10.240159065593904,5.817649479340491,1.2807024554781794,0.26108080775940146,0.0013010412679092286,0.004686490826191018,High
L007,12.874412002586775,7.290463276212354,0.7391376088420448,0.6515572290334883,0.003120976274200128,0.016395734678887774,Low
M002,12.339974256263666,6.2496935031950605,1.12972397771114,0.31996214507165127,0.0015950517423598686,0.008952431629080779,Medium
L007,12.885806656232031,7.291049698951478,0.7401700111025098,0.6498689083044535,0.003105526962739077,0.016313536986180516,Low
L014,12.624370789475789,7.441217542786812,0.7110578068673085,0.7889903784828196,0.0021926777606453866,0.01154228122780117,Low
L018,13.381113685164227,7.246834656617735,0.661816587170751,0.5436783996151966,0.0033908770360803974,0.01584425250532378,Low
L016,13.11,7.15,0.76,0.71,0.0021,0.0164,Low
M020,12.448843552330695,6.72387270447352,1.0300136468828425,0.4593755302885807,0.0028060987141500324,0.006208519303886709,Medium
L018,13.368858267601851,7.251221969854512,0.6600843861354303,0.5513793084029122,0.0034022599751143906,0.015814249012711234,Low
M006,11.623766956043784,6.035188292495728,1.1710365679601964,0.4304612533847017,0.0015038422493007064,0.006741488161674312,Medium
M011,11.634127836873226,6.909423545002222,1.138904124355903,0.3198840479062014,0.002295918054031796,0.0105656418123198,Medium
L008,13.93374294141899,7.288361265289359,0.7587441023546421,0.5991525210466543,0.0032095742379085026,0.01042823274345791,Low
M004,11.169788594292443,6.299773433658943,1.1100703127099458,0.4810281429472355,0.00280687982533354,0.007636926705534042,Medium
H009,10.896436206189602,5.90723897224446,1.3615010237626306,0.20927513215314608,0.001900600989159605,0.00270383439613913,High
M012,11.33264984760755,6.234421662233345,0.9985885476665978,0.4802659325384295,0.0024927067262959252,0.00852103156405777,Medium
L007,12.843452651051567,7.292705298390537,0.7394054893325266,0.6485065764716269,0.0031027082209095706,0.01656860015864406,Low
M006,11.648101362230495,6.036683677972585,1.1689403858106489,0.4305683822761881,0.0014961136211611525,0.006752998349769944,Medium
H005,10.237197183448064,5.816884949094824,1.2775322967153622,0.2598562910344219,0.0013007860484704978,0.004676396907630782,High
H004,10.907202398156468,5.764766171092896,1.472464187042493,0.26907968297940077,0.0011051601951990852,0.003485114198255192,High
H010,11.046930358806437,5.53640617264942,1.2598068425075541,0.3992388813571965,0.0015052879575871672,0.00218577004338369,High
H012,11.455494142958711,5.621735033122669,1.4294974083985728,0.23880565110478583,0.0016997976202010163,0.0025319147787927765,High
L018,13.398330297584835,7.248547570645847,0.6601422691381211,0.5490942564925522,0.003394150080528139,0.015917798884668287,Low
L006,13.85776650454258,7.315894014039693,0.6094968685254346,0.7914313223681673,0.003484633656247003,0.016210114066609913,Low
M020,12.459979090116361,6.724810633155493,1.0309377401304447,0.4614673159730786,0.002800478131762984,0.0062376012053979085,Medium
L018,13.404278214783787,7.246342374429044,0.6578019617757579,0.5515108263739974,0.0034082246611809542,0.015955480115353343,Low
M019,11.545213969276462,6.250017844094032,1.18781915709019,0.4809292718808399,0.0025178889171283718,0.009503128875126703,Medium
H018,10.776006186017668,5.566583906064585,1.2618719246020964,0.20988317909743612,0.001403122006892312,0.0025756560499151067,High
H006,10.224659215703019,6.048802209772624,1.4014393050984253,0.3115290609958151,0.0013041992158197991,0.002723192499655753,High
M003,11.474752861500741,6.502583675139396,1.129855802142595,0.4798192257869921,0.0016953929235443684,0.005703567661610805,Medium
M008,12.279395373175987,6.500306625304921,1.0408953401799088,0.40945416425518244,0.0025045206716272535,0.007837723864372625,Medium
H009,10.898322913780106,5.911405451823239,1.3582679971297273,0.2085532777890817,0.001899468859658043,0.002696044008814449,High
L020,12.190963620060186,7.35861421447746,0.63097318504953,0.5767447218016938,0.0021859658641292727,0.015834566982989632,Low
L013,13.693286845299319,7.405255505115468,0.8497676309468277,0.5116427934531484,0.0019746925357886145,0.016520498871598222,Low
M004,11.176516286648827,6.297112146257697,1.109137174718373,0.482242542117292,0.0028001783265100204,0.007577879411521734,Medium
M015,12.407337840040631,6.997061587077776,1.1287653009871883,0.37131469527429256,0.0026081910010379078,0.006406028442189725,Medium
L020,12.197872058365277,7.360194214337839,0.6274952777338492,0.582170371946105,0.0022011514326298665,0.015796380081816712,Low
L015,12.318977371968117,7.162535295663286,0.6388873164273295,0.74978184957448,0.002096527189036572,0.010697653636893505,Low
L002,13.910458661259726,7.493587130701199,0.7022496305916628,0.6590846648753961,0.0033977250701664073,0.01466929074961086,Low
H012,11.45,5.62,1.43,0.24,0.0017,0.0025,High
H020,10.447278134873175,5.807976308300278,1.298631522197596,0.22264893064753052,0.0011018655371089192,0.003596859869310709,High
L017,13.871080986210847,7.358436947888545,0.830690060176952,0.6210923070381087,0.003686382012898616,0.010342361237768894,Low
M016,11.492094404596445,6.245368200179422,1.0284444716106644,0.3694215331773037,0.001896981423361741,0.010094563856162609,Medium
H019,10.66743065007171,5.981819703147062,1.2114222392548974,0.2713926644446989,0.0009989676254962532,0.004694513967980912,High
H007,10.087695830292516,5.648156280285349,1.2894226393124095,0.22822135479840885,0.0016964134373215556,0.0031719784888515016,High
H013,11.241589375434904,5.552820494941514,1.4797771347461397,0.19923128033024384,0.0018004203077430464,0.00482009528863637,High
M006,11.628649990473981,6.045812965023537,1.1710310610642989,0.43157477900711927,0.001498405309176016,0.006741843320678112,Medium
H015,10.274630450433108,6.18022588233704,1.38096896764285,0.33931235492617745,0.001797042312136472,0.0038979732717882567,High
L017,13.862631808791855,7.356893105357277,0.8293911463425057,0.62066466340655,0.0037023240060282013,0.01033565096687207,Low
M007,12.23,6.61,1.06,0.46,0.0017,0.0118,Medium
M005,11.323079994813604,6.2721781051911485,1.0209265159360656,0.3487925356806883,0.0024028939433129613,0.006916243101918242,Medium
M005,11.338416272979122,6.276427455673633,1.0214434549901696,0.3504597206175913,0.002412659986837518,0.006893849558624011,Medium
L020,12.198656523918833,7.353247731681167,0.6294798263143928,0.5843810352591037,0.0022039271968913718,0.015755272931373836,Low
M010,11.769972209775265,6.295106321169824,1.120409141980198,0.35081954428390094,0.0016903497208761308,0.009472109455196338,Medium
M009,11.01709405203746,6.062258147971614,1.010090223404676,0.4095018371952206,0.0015117667509614938,0.01118274723442993,Medium
L017,13.848136824132588,7.359625490297896,0.8305097773674645,0.6207172734016553,0.0036884814277783947,0.01043598657964277,Low
L016,13.10043465683127,7.15168385063034,0.7615180920634509,0.7074304163968229,0.0020990419365315297,0.016411183807750505,Low
H015,10.273674577398149,6.1823520696067575,1.3836581496306617,0.3392367083324781,0.0017946434103662749,0.003915409526678078,High
L003,13.840825187718998,6.896323013967738,0.7115492726330476,0.6599759634738932,0.003278570320410788,0.01168911700869549,Low
H011,10.038745169518512,5.930874866203252,1.4895113830812254,0.35106993073788006,0.0010970230003857992,0.0029297932735433195,High
L015,12.360255895252408,7.156320377920897,0.6415269351105687,0.7495854516175651,0.0020997208719778053,0.010704133301842167,Low
H007,10.089913074066727,5.640531405956951,1.2883822434218317,0.22863148870511132,0.0017036070428401039,0.003205008069990529,High
L010,13.708364631481665,7.011650203692082,0.7834123252754924,0.5846680321670782,0.0025053680673304936,0.016313065915006607,Low
H016,10.28,6.07,1.48,0.35,0.0015,0.0046,High
L007,12.869782437371212,7.290121640346071,0.7395522951864585,0.647213635943235,0.0031029794525922493,0.016493404629858464,Low
H016,10.280601079220622,6.081179425685991,1.4841367517410222,0.3462350576080784,0.0015025506569873188,0.004601681927017471,High
M008,12.300848602447632,6.497583412047234,1.0397478409216254,0.41106877246907125,0.0024861747128764725,0.007756767194596453,Medium
M007,12.243540024607988,6.596056048344131,1.060809592642059,0.4595081818793762,0.0017004340187231127,0.011756858269545293,Medium
L005,12.02195798027451,7.4117107659259,0.7693967884651642,0.7204315105887087,0.0038867446097296727,0.013985943697740809,Low
L004,12.743557814139121,7.160531644117559,0.6286422584686983,0.6887899830563422,0.0026168272870468554,0.014260687847060725,Low
M004,11.185021336834675,6.301983072603693,1.109333172410876,0.47915352454568955,0.0028133826845723096,0.007587619296804799,Medium
H008,11.299564635287057,5.863143541366702,1.3580211178585995,0.3607276545007084,0.0016015394576125374,0.0043192298675208875,High
H006,10.239579005260778,6.052528162482751,1.4002949807204146,0.307688942540428,0.001293735384945763,0.0027207481162778943,High
L003,13.832439886188167,6.902525728303966,0.7112570759529021,0.6591549028121388,0.0032977299850771168,0.0117059427106455,Low
H003,11.109485625954433,5.69796239096391,1.207142182128185,0.371651200141123,0.0013076988736948113,0.0029238214201668016,High
M015,12.406298303691154,6.9898377948332415,1.128728965897627,0.36877042857114467,0.0026032765074292205,0.006400210319405577,Medium
M011,11.627145359277772,6.912154199501761,1.139093507905667,0.32048947513460135,0.002307338724245218,0.010636406305213703,Medium
M003,11.470678677461523,6.5005108550907424,1.1313343464747172,0.4798152160048396,0.001696367038368888,0.00566326480555465,Medium
H006,10.231970829910843,6.052512381888604,1.399675009973793,0.30923443053614214,0.0013096357883909556,0.0026870682390660737,High
H014,10.309405110677373,6.165990434835418,1.4728228785509294,0.36105475834995804,0.0015974408095211802,0.004403434162434659,High
M015,12.399786971843985,6.985763940400978,1.1263552497018645,0.3706073436975161,0.0025956487952194414,0.006398728516206892,Medium
L006,13.847308372481512,7.3157006642852025,0.6119438843780326,0.7913659993434142,0.0034971673086409126,0.01621178354320355,Low
L004,12.752472919236011,7.156368920971146,0.6306983090858062,0.6875898186080752,0.0026080446667812803,0.014250651561660655,Low
M007,12.229655244526374,6.608008841774117,1.0606682605430156,0.46062268165830694,0.0017068119294630143,0.011831048177018369,Medium
L002,13.933718410165005,7.486995900065154,0.7007180919036783,0.6617343756824421,0.0033931399496167063,0.01475479640181372,Low
H013,11.248222584903585,5.5537262404173955,1.480819620264794,0.1996854790768776,0.0018062779055396329,0.004761684584389999,High
M012,11.33,6.24,1.0,0.48,0.0025,0.0085,Medium
L012,12.772054626690048,7.371736704747891,0.6111416359088212,0.5197197629492729,0.0035083440114039442,0.01852568253165447,Low
H020,10.442106390111972,5.807379969392114,1.3009807264318711,0.21978823982508505,0.0010962601073726322,0.003629742185939076,High
H001,10.559519091913188,5.92786464848463,1.239966989683666,0.28020858953824873,0.0018979860372187538,0.0020944841948097688,High
L009,13.91391469855893,7.048920174510061,0.6887012093655548,0.7390085299163338,0.002807743941491191,0.013719966275817827,Low
L019,13.164121264179256,7.285466570674667,0.7912773393148219,0.551755307879917,0.0029111467424588057,0.019430769162176294,Low
H006,10.220462272396562,6.053434266576011,1.400770804573142,0.3084907168156692,0.0013122225291539917,0.0026692641663548793,High
L007,12.864327050252987,7.283955098895733,0.7399423246986785,0.6520531275273578,0.0031041152016939963,0.016465812896526422,Low
H018,10.79771113092582,5.569677702586569,1.2564109058350512,0.21211483474850237,0.0014049639106392142,0.002593735200401611,High
L015,12.332868055419212,7.160868746481896,0.6379694847414459,0.7504481755930917,0.002091209174541471,0.010765122303090265,Low
H011,10.03210292345478,5.932184481657316,1.4921238561099819,0.3471262870419748,0.0010882648981803372,0.0028806928147468254,High
M017,11.783599537860418,6.662672265167332,1.1395495327306466,0.4497593906113928,0.0019989548480567397,0.006971485490491857,Medium
H010,11.07658855961369,5.531869991071321,1.2573031141080495,0.4008814785817348,0.001502919692005858,0.0021987492160245124,High
M015,12.41,6.99,1.13,0.37,0.0026,0.0064,Medium
L006,13.838125427152667,7.320821113848501,0.6119322207394601,0.7870657312097512,0.0035136566136283053,0.016248044744190955,Low
H001,10.587306610932952,5.935234555612881,1.2411477660253742,0.27788263228359467,0.0018940474017177325,0.002087393837112481,High
H010,11.051997991779091,5.541041770945946,1.2624720029005887,0.4007250441308402,0.001500902772539732,0.0022248935258260935,High
L018,13.39483907336809,7.245155269662782,0.6596401615854992,0.5490747578178531,0.003404788640110842,0.0158881057185644,Low
M019,11.543924536198029,6.2359462927583955,1.1899825388611727,0.4797848619659416,0.002502975181980923,0.009460609078453103,Medium
M007,12.243598051405721,6.606019633494575,1.061524474204602,0.45903309918764323,0.001708058970684278,0.011875901469872779,Medium
M009,11.011235290523674,6.053053923901014,1.0100758329468562,0.41073089705053784,0.0014948707255497606,0.011310034328348408,Medium
M002,12.346346871286757,6.250263951439578,1.1290814394224982,0.32125823698250555,0.0016116201318752649,0.008985096528650184,Medium
H019,10.65178459088372,5.975566842061255,1.208259482562205,0.2692277425620107,0.0010030007663674326,0.004691376992933603,High
H017,10.465988081818228,5.709216899236641,1.2282367444230833,0.3514247359420165,0.001498885332768944,0.00437979547372867,High
H013,11.2561666449212,5.550932309835428,1.4801713693873966,0.19831887091822598,0.0018029453659216287,0.004804057689465287,High
M009,11.023525642164952,6.053861663403456,1.0087372317035188,0.40941168749711326,0.0015022614250843782,0.01125223139094575,Medium
L009,13.938586838982433,7.055031804789934,0.6897670325736642,0.7439772149678349,0.002802629186182059,0.013821671859854563,Low
M007,12.237357814164453,6.611695220861853,1.0612132713862386,0.46125858634906414,0.0017119973754567731,0.011761019875634951,Medium
H006,10.22540554037931,6.044983028255851,1.3991780070003885,0.31223646823257617,0.0012943725040429853,0.0027118710767770897,High
M013,11.184325564897966,6.148812080581572,1.098802201652032,0.48113838921551366,0.0025001183634043222,0.008944246635062908,Medium
L008,13.935024611309307,7.295596375827344,0.7611903574213529,0.6005112706827986,0.003202123070042131,0.010453767149057745,Low
M013,11.187134758758605,6.125542323645566,1.100062784194897,0.4802501717933719,0.0024960439345244403,0.009021554489822305,Medium
M007,12.227176173957425,6.609484690453427,1.0596961910719793,0.45799749066722656,0.001706734283661348,0.011811027057475689,Medium
M004,11.161674936335968,6.304426432410022,1.1104348095634289,0.48266923590093413,0.0028047582746948663,0.007608518795507367,Medium
M018,12.057952426933667,6.756567259464038,1.079801326640324,0.4796177850756848,0.002598847371105077,0.005182984873699758,Medium
L017,13.872493078632544,7.35803411451472,0.8275274364878563,0.6217199849248518,0.0037213496486576208,0.010277700267052844,Low
L013,13.712092121815294,7.415170861051193,0.8495395751904261,0.5103358793580719,0.0019950273891721046,0.016581829002248246,Low
L016,13.100657878877218,7.1486936550841875,0.7582525456537427,0.7084370518605337,0.00207162886424946,0.016404682175142467,Low
H010,11.074695519416979,5.526950261608076,1.2615435273904043,0.3981477658417075,0.001501209035210635,0.0021805347321182,High
M014,11.501287365551192,6.487407504299442,1.049975055219494,0.43076938127868625,0.00179518424357217,0.008365232271571342,Medium
M020,12.458130935501092,6.727959485314488,1.0288177363616477,0.4583257848949851,0.002801862873144962,0.006171307348545509,Medium
H006,10.225421982952927,6.0477299298957785,1.4040376222334343,0.3081347090144806,0.001304159453688989,0.002665547175901836,High
M015,12.39784423881792,6.985715448962169,1.1295062343511764,0.3707437706052706,0.002613940467465724,0.006392017838977388,Medium
M013,11.15893572899727,6.131768063133628,1.099271407533131,0.47809422655285705,0.0025058993578269506,0.008984779700178561,Medium
L004,12.72074857050734,7.1610382440767095,0.6283918633011722,0.690247353511193,0.0026004088128902827,0.01431846185294832,Low
H015,10.292559170199057,6.181883321107298,1.3804540972238977,0.3401281686593359,0.0018030297012038132,0.003942351807682309,High
M010,11.759716961280702,6.284881550620039,1.119779867194659,0.35112351900373473,0.001711037026408011,0.009376285627057874,Medium
M002,12.339296737239165,6.251296643903992,1.128584090524288,0.31840249527056547,0.0016041142582309815,0.008959679626788284,Medium
M013,11.179091980109677,6.131879102535625,1.0972751479878984,0.47993787425481366,0.0024953576837016267,0.008977375037296197,Medium
H005,10.211240644786029,5.824604437896321,1.2794030210586054,0.2605647305746623,0.0012988493683444428,0.004694154130237219,High
M014,11.513790204965012,6.477870214342137,1.0502762805831503,0.4285116191165664,0.001814615313085966,0.008468071434158491,Medium
L012,12.771037831306112,7.366618947669948,0.6074289332629714,0.5181080802871355,0.003528489743752203,0.018621257823247,Low
M019,11.552537315631863,6.239175845534626,1.1902565060266872,0.4800113630545269,0.0024873895681161435,0.009494439612890636,Medium
H015,10.27700585283565,6.176715938548747,1.3818063943094008,0.3391863454779384,0.0018047922249759781,0.003907159675147838,High
M016,11.477949489302807,6.23593511080463,1.0304153153596345,0.3713433445089091,0.0018941544119631896,0.010056053461553305,Medium
H011,10.03260302756069,5.932950927280766,1.492158474646112,0.3485126838397825,0.0010917343296770767,0.002875631115378405,High
H008,11.30222908218959,5.861077893119695,1.362727636346702,0.35933972236905226,0.0015993402738859015,0.0043092028765318495,High
M009,11.001906176109832,6.047071191895607,1.0122157815777244,0.41005158216461773,0.0015015114843282393,0.011168577700730332,Medium
M017,11.782085999905107,6.669244686263626,1.1402797579125534,0.4486984906725269,0.0020176339836172515,0.007033602814590394,Medium
M016,11.48046568160941,6.237647198749997,1.0306493345707162,0.3704869816534063,0.001885590565996475,0.010044991259677253,Medium
L019,13.146165042592951,7.288867455219488,0.7875750670635729,0.5504935430991368,0.0029314180431983263,0.019470962376434087,Low
H016,10.271424174664329,6.075965672571778,1.479457918167786,0.3516001898048779,0.0015046931181928638,0.004583492625222167,High
H003,11.09705637655326,5.701606531497956,1.2102116241132728,0.36964931168160203,0.0013054344104708397,0.002851088436087476,High
L011,12.598390801276743,7.36780365269977,0.6117463787948046,0.6340899180366845,0.002696331417759363,0.014964279378682227,Low
L015,12.34603776924714,7.163352826579218,0.6390851060283216,0.7498136458856879,0.0020925990762565823,0.01072091960546282,Low
M013,11.178369160067994,6.131190083304194,1.1007578128217783,0.4788075111661965,0.002495044490244802,0.009029495190329247,Medium
H003,11.113179623691705,5.698661340419071,1.2101694229277244,0.3698305720520047,0.0012931517025064003,0.0029090981626463007,High
H009,10.902305596004156,5.910285066678188,1.3588321252027908,0.20886010077857964,0.001901093038871058,0.0027108945495191257,High
H005,10.23,5.82,1.28,0.26,0.0013,0.0047,High
M007,12.225520600793793,6.602013068811534,1.0607130738702304,0.45911454184259964,0.0017004050968304446,0.011777521355455825,Medium
M001,12.211060557713212,6.958331918629931,1.0725444737989593,0.36936384535856426,0.0024934633919748085,0.009624145571012137,Medium
H005,10.219933637752943,5.826040319353336,1.2803179435882297,0.25959121262658597,0.0012887995731633408,0.004691223731719861,High
H002,11.437143198368798,5.5954403418631395,1.3501789264589505,0.24866666410454613,0.0015965347943998507,0.0038914834290363007,High
L014,12.625584050901118,7.438158885446781,0.7083806581975487,0.7896059110606931,0.0021995352262373026,0.011665730684778702,Low
M002,12.341086282830243,6.258194361523851,1.1285900946136773,0.319926783221642,0.0016163803940297899,0.00890744946546047,Medium
L011,12.59849016052736,7.3650773125831845,0.6087908576993382,0.6289084656647226,0.002708005240100939,0.01498382215443257,Low
M007,12.22656306193183,6.61163898274588,1.0611084028231434,0.46060773387415466,0.001703413565677076,0.011823584024059865,Medium
M007,12.231653331148303,6.597560548429244,1.0597278455464678,0.4617454352443639,0.0016986093846171448,0.011780350693165237,Medium
L004,12.746857644319183,7.163792563821298,0.6289028609115479,0.6893525006633864,0.002608787863164829,0.014341704330037501,Low
M020,12.463446734506867,6.735794784280287,1.030466377141486,0.46017389838044076,0.0028023579037098657,0.0061536325426495226,Medium
H005,10.218249460901216,5.814280797934285,1.2805796279413189,0.2609257903506258,0.0013032008974376349,0.004701084225716261,High
H013,11.25282866006928,5.548687107155707,1.4816483199483557,0.20116675644796764,0.0018004442986220206,0.004817829512190636,High
L012,12.770272699845531,7.3730941914828465,0.6118761355418894,0.5198774755514789,0.003505385001034103,0.018607760863663503,Low
H017,10.449234803687606,5.71351459202707,1.2288038063428484,0.3490699349346383,0.001507533425512056,0.004382679128100298,High
H011,10.02169007232007,5.932173940165609,1.4903953210074303,0.3506261475610953,0.0010981045158638058,0.002888478547027538,High
H011,10.028824124030034,5.930546095935204,1.4885996561288253,0.34975732364533574,0.0011046135358284618,0.0028787880961671525,High
L008,13.92179026290143,7.293107909405393,0.7568517844282806,0.6013589410365988,0.0031945585709120747,0.01053037302975221,Low
M016,11.471747844783575,6.256358848181461,1.0286415684146752,0.37002103124216285,0.0018944534720756268,0.010152039385836245,Medium
M011,11.644582419393714,6.900513388364117,1.138759468208235,0.31920224550077475,0.002302710102193356,0.010629738235713844,Medium
M014,11.507895421282106,6.494833056168716,1.0502699064302803,0.43086368741916364,0.00179250078527786,0.008413068343374257,Medium
H011,10.030880234378303,5.933531926622829,1.4863262392514474,0.3512569767424917,0.0010997144492393592,0.002895373317332858,High
L014,12.633297719690267,7.438549469358395,0.7132653464886987,0.7908586231619533,0.002203219309383345,0.011527677985770571,Low
M007,12.233200373994599,6.603663503173494,1.0587996343771493,0.46143585142452426,0.001685302889173001,0.011846869470526043,Medium
M004,11.161271534360699,6.2979529658293325,1.1099487042558578,0.4805875701716253,0.0027866008938326795,0.007646812861671989,Medium
M009,11.017639093154415,6.0443184561293855,1.0105172570488359,0.41164928468924405,0.001507161062655907,0.011257205368043493,Medium
H014,10.314607743154147,6.153816507174384,1.4700863558375832,0.35755980819159183,0.0015954337852542796,0.004426161685202485,High
L015,12.333403316938217,7.153992562541435,0.6359706039129254,0.748287108919932,0.002112547900309894,0.010697929924318679,Low
H011,10.02564225879572,5.931062153436743,1.4872716325225794,0.3467162570896827,0.0010990894570808438,0.0029097894996922553,High
M008,12.2864217451153,6.488364276273652,1.0402700212347915,0.40881257634691337,0.00249662457091998,0.007833202255546366,Medium
L020,12.187297385236976,7.361385513747173,0.629419299671328,0.5798935303829768,0.002193826964001486,0.015770123638291823,Low
M011,11.628175165641139,6.905007484865813,1.1423436553632467,0.32011941905947316,0.002300582464033708,0.010638243505987468,Medium
H004,10.897109096637429,5.757883977530334,1.472839080952812,0.27102363495749404,0.001088934516527935,0.003518552604197887,High
L010,13.68414595634271,7.012483282927944,0.7800957124672557,0.5788172756589403,0.002493609120041555,0.016202670286099858,Low
L002,13.917450647664197,7.485429176717041,0.6989722138060591,0.6625361006397902,0.0034061126956261086,0.014727348050101223,Low
H004,10.891701441037076,5.759160958078839,1.4665734470411445,0.26787646391583353,0.0010987796932072295,0.0034842176545136242,High
H020,10.44,5.81,1.3,0.22,0.0011,0.0036,High
M009,11.014177582180169,6.044011373327548,1.0102212056158426,0.41059758491802234,0.0015026003539440735,0.011152389460676213,Medium
H008,11.311074536776898,5.859214606577381,1.3627026722168945,0.3598855863474218,0.001603746415378186,0.004292825080602939,High
M009,11.001839184003307,6.046262977505914,1.0113567264237113,0.409015539020036,0.0015218460655220282,0.011218421920657357,Medium
L012,12.752062586938077,7.368898690195742,0.6099602988044175,0.5216011607169833,0.0034924680527737505,0.018574686078178918,Low
M002,12.344887231795388,6.25392079115763,1.1293080051523,0.3188212213073049,0.0015924625654907168,0.008979528529206544,Medium
M001,12.220512338131964,6.949557276615741,1.069983368359901,0.36971390433750184,0.0024807293572844374,0.009635832103170745,Medium
L018,13.399684583825234,7.249984028237115,0.6601255552021367,0.5520015758380816,0.0034105477778277127,0.015966306665038038,Low
H016,10.283081873121096,6.061964080965843,1.4810755492854446,0.34973188998932586,0.0014956552444142684,0.004588735323016679,High
L001,13.890040143627434,7.226919979933608,0.8679906198419649,0.5174403807732763,0.003098690270739323,0.014849820960060154,Low
M016,11.477469700073549,6.242658472082705,1.0308781256227995,0.3699191179054544,0.0019070529398639664,0.010075572549310071,Medium
L001,13.880095559886055,7.229197937442657,0.8701419512639212,0.5200661813708363,0.0030768367217744014,0.015004893103724132,Low
M020,12.462954199605589,6.719720135171178,1.0308246337989382,0.4599332758792098,0.0028319050992516243,0.006279932733998406,Medium
M009,11.02558925725098,6.050894796001351,1.0113439866962761,0.4126514471920552,0.0014940179144216207,0.011208512121271637,Medium
L017,13.878427047473911,7.362158774212738,0.8303068685390651,0.6226560626521381,0.003698642013929272,0.010319861055371594,Low
L016,13.126364151385976,7.142631648429968,0.7597812864988848,0.7130164913725938,0.0021064785979535805,0.016368688159705408,Low
H002,11.443854012943437,5.597973805554065,1.3508952083277121,0.2514261698039151,0.0016038526185461355,0.003928742192644449,High
H012,11.437231725399325,5.614908408390121,1.4309547318532176,0.24172559246932832,0.0016953333477738616,0.0024883699289334725,High
H015,10.2665714779912,6.185685531857131,1.3799871236401562,0.3401620899814588,0.001809714454372261,0.0038739582652211413,High
M018,12.055903045473015,6.760915898423554,1.0792135561256593,0.47656027483971297,0.002603117218338583,0.0052296350252468175,Medium
L018,13.39866536260227,7.247394199763058,0.6605015333656901,0.549106817750246,0.0033665923384402505,0.015949843793120293,Low
L006,13.857282345345283,7.320244705328585,0.6086380987054817,0.7895012734161625,0.0035090581945251293,0.016145429715372445,Low
L006,13.853655824629483,7.319057314919761,0.6089106039980378,0.7897454299619104,0.003482833386689001,0.01628863412015337,Low
M003,11.490992101237152,6.4983059157264185,1.1299986714376626,0.48028515076983674,0.0016946312231354778,0.005730561735872107,Medium
L009,13.918512650731635,7.050697480270335,0.6881308614646735,0.7400114400591594,0.002809437200477051,0.013752292094449326,Low
M020,12.454051466719745,6.735484754205285,1.0297287363248884,0.4602212656398326,0.0027880177613960476,0.0062324615684302915,Medium
H010,11.058281873273605,5.528191914415331,1.2615185522221253,0.4003337441218716,0.0015031273565143148,0.002212712641584721,High
M017,11.761067887467348,6.660329250884307,1.1389605862752257,0.4493698116417173,0.0020173452871077163,0.006981459646087226,Medium
M009,10.999958623240051,6.042162634304364,1.0096005473649172,0.410723251188796,0.001496012393274307,0.011201021235704664,Medium
L014,12.63,7.44,0.71,0.79,0.0022,0.0116,Low
L020,12.172322396564173,7.356440339149897,0.627568654001497,0.5802161447229525,0.002197268293398818,0.015841861618936186,Low
H003,11.083683178797985,5.7041156104473645,1.2099724274299162,0.37133838821068366,0.001296571228631148,0.0029043194491152288,High
M018,12.037166365930824,6.767572685689814,1.0806559114615077,0.4800615325671372,0.002593850008020101,0.005282322449383759,Medium
L019,13.152787998372885,7.288518234898867,0.7884503519797181,0.5473863838594092,0.0028891955495542044,0.019347048743834406,Low
M016,11.472965624680057,6.227600124032757,1.0311441914422557,0.3706649260071933,0.0018886855296452853,0.010056574374070123,Medium
L008,13.909256393422499,7.291457816302715,0.7635888624057751,0.6008396961941398,0.0031982129161037195,0.010458771712930248,Low
L018,13.405067285451352,7.2575134831070525,0.6602418434465523,0.5521776315224506,0.0033774719938072535,0.015858336313749274,Low
